place,name,dist_km,lat,lon,osm_type,osm_id
village,Condeești,51.3,44.6254065,26.6870097,node,460204625
village,Conduratu,66.0,44.9719666,26.4313361,node,462587864
village,Conțești,85.8,43.7922597,25.4920662,node,280238812
village,Copaciu,37.8,44.1850326,25.7690739,node,345586054
village,Copuzu,66.2,44.6028009,26.8995281,node,460204475
village,Copăceanca,77.4,44.1366724,25.2181749,node,342261759
village,Copăceni,17.3,44.2718503,26.0791975,node,255436096
village,Corbeanca,19.3,44.5950133,26.0428078,node,246472667
village,Corbii Mari,49.8,44.5424905,25.4962386,node,436639086
village,Corbu,99.9,45.3192338,26.249527,node,414862223
village,Corlătești,54.1,44.9134281,26.086054,node,462255221
village,Cornetu,15.7,44.3433652,25.9424094,node,255538936
village,Cornești,43.6,44.7846615,25.8776935,node,255594522
village,Corni,47.3,44.7314286,25.6861308,node,448216749
village,Cornu,87.1,45.157412,25.7033844,node,4221228998
village,Cornu de Jos,86.4,45.150922,25.7066529,node,171433425
village,Cornu de Sus,88.6,45.1691302,25.6953209,node,462599119
village,Cornățel,92.5,44.5746855,24.9550501,node,422880200
village,Cornățelu,49.6,44.7493514,25.6701869,node,448216733
village,Coslegi,53.0,44.9018485,26.1579881,node,181511248
village,Cosmești,58.2,44.2952795,25.3935242,node,463189507
village,Cosmina de Jos,83.0,45.1597262,25.9014415,node,128678001
village,Cosmina de Sus,84.6,45.1734049,25.8972366,node,462600248
village,Cosoba,25.2,44.5235449,25.8155698,node,246493834
village,Costeni,97.2,45.2990666,26.0205549,node,462625743
village,Costești,86.3,45.0476066,26.7589957,node,280751639
village,Costeștii din Deal,56.0,44.6789893,25.490509,node,343354426
village,Costeștii din Vale,54.3,44.6493482,25.4926791,node,343354183
village,Costișata,93.4,45.1718272,25.5555624,node,304665554
village,Coteni,25.2,44.3097413,25.8312172,node,255574581
village,Cotorca,72.2,44.8225836,26.825445,node,447932610
village,Cotu Malului,80.6,44.7520321,25.1925558,node,422880789
village,Cozieni,16.7,44.4789731,26.3003342,node,308739226
village,Coșerele,74.3,45.08705,26.2503522,node,462618649
village,Coșereni,46.3,44.6826987,26.5638985,node,143558821
village,Coșeri,91.7,44.7793976,25.0559014,node,422880313
village,Coșoaia,41.4,44.277922,25.6253187,node,463189243
village,Coșoteni,92.3,44.1208515,25.0249155,node,471567680
village,Coțofanca,47.9,44.3813638,26.7023669,node,448349573
village,Coțofenești,79.0,45.132519,25.9920635,node,463181258
village,Creața,23.3,44.5969396,26.2737594,node,242530354
village,Crevedia,24.2,44.5995198,25.9159955,node,248416016
village,Crevedia Mare,37.9,44.4306294,25.6252472,node,460201808
village,Crevedia Mică,39.2,44.4418928,25.6096626,node,460201809
village,Crevenicu,45.7,44.2447262,25.5866859,node,463189247
village,Crețești,16.9,44.2769397,26.1363976,node,255442977
village,Crețu,31.1,44.6256463,25.827227,node,246612689
village,Crețuleasca,13.6,44.5333252,26.1879833,node,241884567
village,Crețulești,60.7,44.6942638,25.4349921,node,448222001
village,Cricovu Dulce,76.0,45.0219341,25.6292982,node,448214627
village,Crintești,92.9,44.8522728,25.0914894,node,422879767
village,Cristeasca,43.9,44.7952583,25.9036797,node,448216920
village,Crivina,25.3,44.4317548,25.7839635,node,460201565
village,Crivăț,37.4,44.1912818,26.4375584,node,412729190
village,Crivățu,39.2,44.7560076,25.9268835,node,448216977
village,Croitori,57.1,44.5746954,25.4135647,node,460186204
village,Crovu,48.4,44.5899355,25.5371101,node,448222697
village,Crucea de Piatră,31.1,44.1572207,26.0003234,node,442901828
village,Crunți,84.0,44.6617105,27.1104276,node,395376342
village,Crângași,48.6,44.7022347,25.6266161,node,448216368
village,Crânguri,26.3,44.2074863,25.9790775,node,255542613
village,Crângurile de Jos,75.8,44.7473554,25.2571564,node,448217679
village,Crângurile de Sus,77.7,44.7669237,25.2452742,node,448217716
village,Crăciunești,73.7,44.811386,25.3440294,node,448216138
village,Crăsanii de Jos,64.2,44.5989459,26.8752946,node,460204476
village,Crăsanii de Sus,62.4,44.6002695,26.8503867,node,460204477
village,Cucueți,95.7,44.1843249,24.9482609,node,463189978
village,Cucuieți,25.5,44.3310174,26.394016,node,448352348
village,Cucuruzu,48.6,44.0803788,25.7309002,node,280245745
village,Cucuteni,94.5,45.1145991,25.3985456,node,448212071
village,Cuib,78.5,45.1324751,26.0770523,node,462617733
village,Cunești,88.6,44.2263935,27.1806669,node,442892375
village,Cuparu,64.6,44.722983,25.4007472,node,448218125
village,Cupele,46.4,44.5037106,25.5271971,node,460202853
village,Curcani,46.2,44.1985063,26.5881555,node,448343129
village,Curcubeu,37.8,44.7652714,26.146759,node,462589601
village,Curmătura,80.5,45.1507311,26.1284786,node,463178618
village,Curteanca,94.5,44.5739164,24.9294912,node,422880203
village,Curătești,60.5,44.2765151,26.8335811,node,284166045
village,Cuza Vodă,94.8,44.2653049,27.2734414,node,442891890
village,Câlțești,85.9,45.1165483,26.5938386,node,447935667
village,Câmpeni,73.3,44.9683628,26.6305634,node,447930083
village,Câmpurelu,22.5,44.2323563,26.182475,node,255494832
village,Cândeasca,27.9,44.4870071,26.4440033,node,448226978
village,Cârciumărești,88.5,44.7964641,25.1123671,node,422880786
village,Cârjari,76.6,45.106941,25.9495631,node,463181280
village,Cârligu Mare,69.4,44.8477364,26.7496714,node,447932573
village,Cârligu Mic,69.8,44.8406402,26.7665584,node,447932577
village,Cârlomănești,99.7,45.224842,26.6791016,node,265812191
village,Cârlănești,88.8,45.0972287,25.4910345,node,304660283
village,Cârstieni,98.8,44.8832016,25.0300902,node,422880264
village,Căciulați,22.9,44.6265893,26.1713887,node,242478520
village,Căldăraru,12.7,44.4131867,26.2611599,node,226296544
village,Căldărușanca,68.8,44.880312,26.6950793,node,447932486
village,Căldărăști,90.1,44.8938376,27.0333048,node,447936215
village,Călinești,78.0,44.0874712,25.2448168,node,342261466
village,Călugăreni,27.9,44.1861172,26.001386,node,255560355
village,Călugăru,57.4,44.1496808,25.4944995,node,463189275
village,Călărașii Vechi,95.8,44.2709064,27.2870971,node,442891933
village,Călăreți,40.5,44.4846348,26.6062992,node,448786357
village,Călțuna,89.6,44.9627322,26.9493523,node,280741909
village,Cămineasca,36.4,44.1707757,25.8181503,node,460202713
village,Căprioru,89.6,44.9821915,25.2812498,node,460186013
village,Căpșuna,74.7,44.8221634,25.3395038,node,448216132
village,Cărbunari,38.0,44.7578343,25.9809199,node,304841693
village,Cărbunești,88.7,45.2206932,26.2084712,node,462594001
village,Cărpenișu,39.0,44.5338891,25.634016,node,460202375
village,Căscioarele,44.4,44.1253344,26.4680792,node,283700505
village,Căteasca,89.1,44.766667,25.083333,node,295840269
village,Cătina,97.1,45.2939564,26.2470136,node,414862228
village,Cătrunești,27.0,44.5568391,26.3905321,node,460204651
village,Cătunu,39.2,44.7432007,25.8851983,node,255594041
village,Cățelu,9.6,44.4029218,26.2181111,node,275306747
village,Daia,49.6,43.9882492,25.9913041,node,254162419
village,Dara,85.0,45.1059482,26.5958691,node,447935694
village,Dascălu,21.9,44.6011625,26.2300943,node,242435106
village,Deagu de Jos,86.6,44.5481199,25.0235107,node,422881076
village,Deagu de Sus,88.3,44.5643949,25.0061512,node,422881078
village,Dealu,36.2,44.3996479,25.6481864,node,460201810
village,Dealu Mare,96.5,45.1605637,25.4483286,node,448215995
village,Dealul Viei,87.9,45.1133524,26.6553115,node,447933570
village,Decindea,27.1,44.609217,25.8750299,node,460190087
village,Decindeni,81.4,44.9084932,25.3281141,node,342301959
village,Deparați,72.4,44.2805689,25.2153267,node,463190117
village,Diaconești,90.1,45.0928457,25.4534966,node,448214800
village,Didești,99.4,44.2154732,24.8880575,node,463189522
village,Dimitrie Cantemir,49.9,44.0268185,25.8190221,node,460202572
village,Dimoiu,68.8,44.9041955,25.5484472,node,448211074
village,Dițești,68.3,44.9824308,25.7335387,node,462605134
village,Dobra,50.2,44.7858582,25.7182519,node,448218067
village,Dobreni,21.3,44.2535043,26.2153904,node,255443762
village,Dobrești,97.5,44.9664175,25.1299693,node,422880626
village,Dobrilești,86.8,45.1176499,26.6136024,node,447933579
village,Dobroești,6.9,44.4508386,26.1825083,node,257094116
village,Dobrota,76.2,45.1002222,26.2832491,node,462618850
village,Dobrotești,98.1,44.2774243,24.8864349,node,463189528
village,Doftana,83.4,45.1405815,25.7782075,node,463180649
village,Doicești,84.2,44.9959656,25.3996873,node,264111644
village,Domnești,15.0,44.399222,25.917323,node,255584563
village,Dor Mărunt,66.0,44.4440868,26.9338104,node,448203255
village,Dorobanțu,71.3,44.2196301,26.9506096,node,284182265
village,Dospinești,86.4,45.1023873,25.562236,node,304662181
village,Dragalina,97.6,44.4345568,27.3317663,node,142262650
village,Dragodana,67.6,44.732508,25.3652472,node,448218076
village,Dragodănești,97.9,45.0555074,25.2352217,node,448216096
village,Dragomirești,80.9,44.9144802,25.3431621,node,342298619
village,Dragomirești - Deal,13.8,44.459162,25.9350231,way,23605296
village,Dragomirești-Deal,13.0,44.4587541,25.9455625,node,246498528
village,Dragomirești-Vale,14.2,44.4748171,25.9367105,node,246502842
village,Dragoș Vodă,84.4,44.4384851,27.1648637,node,369772124
village,Drajna de Jos,88.8,45.2244714,26.0572519,node,462601220
village,Drajna de Sus,92.7,45.2600153,26.0690884,node,408067841
village,Dridu,40.8,44.6952079,26.453252,node,460204637
village,Dridu-Snagov,42.2,44.7129507,26.4531409,node,460204638
village,Drăcești,68.5,44.3678952,25.2447859,node,463189986
village,Drăcșani,91.4,44.2132609,24.9930179,node,463189550
village,Drăcșenei,91.9,44.225274,24.9824787,node,463189530
village,Drăghiceanu,71.1,43.8649703,25.6771963,node,263361560
village,Drăghinești,53.7,44.4313019,25.4260904,node,463189636
village,Drăgoești,38.0,44.567706,26.539538,node,460204632
village,Drăgăești Pământeni,84.2,44.9315645,25.3091902,node,342304961
village,Drăgăești Ungureni,85.1,44.9455709,25.3104819,node,448221998
village,Drăgăneasa,82.4,45.1046747,25.6813779,node,463178866
village,Drăgăneasca,30.9,44.5289935,25.7398299,node,460202732
village,Drăgănescu,19.6,44.3427041,25.8850841,node,255578334
village,Drăgănești,47.0,44.8280077,26.2876651,node,268303088
village,Drăgănești de Vede,89.6,44.1290929,25.0566629,node,463189592
village,Drăgănești-Vlașca,54.0,44.1013915,25.5983187,node,138043843
village,Dudu,9.5,44.4562378,25.990478,node,462216591
village,Dulbanu,66.1,44.9061805,26.5973612,node,447930089
village,Dulceanca,87.8,44.0905771,25.1051261,node,463190128
village,Dulceni,97.4,43.9862605,25.0457805,node,463190119
village,Dumbrava,50.2,44.8745328,26.1885653,node,268302601
village,Dumbrăveni,23.3,44.6360181,26.1141718,node,303537840
village,Dumbrăvești,74.3,45.0906093,25.9973235,node,462258942
village,Dumitrana,14.2,44.323334,25.9972923,node,275397576
village,După Deal,99.7,45.1146905,25.2918746,node,448215338
village,Dâlga,77.0,44.4418631,27.07164,node,448203278
village,Dâlga-Gară,75.6,44.4356472,27.0545213,node,448203288
village,Dâmbovicioara,51.6,44.6750513,25.5527768,node,346641977
village,Dâmbu,70.8,45.0447484,25.8877945,node,462257173
village,Dârvari,55.0,44.9201797,26.1555103,node,181509551
village,Dârza,22.9,44.6008416,25.9485055,node,248316608
village,Dănești,58.8,44.3355344,26.8311461,node,448343305
village,Dărmănești,60.6,44.9169617,25.7668241,node,175819560
village,Dărăști-Ilfov,14.6,44.3097082,26.0181091,node,257730183
village,Dărăști-Vlașca,17.0,44.2888801,26.0099916,node,255540626
village,Ezeni,60.5,44.9316348,25.8171091,node,462607685
village,Falaștoaca,26.0,44.2002681,26.1827754,node,255492845
village,Fefelei,70.4,45.0123597,26.4405132,node,462258740
village,Fețeni,79.8,44.7737391,25.220609,node,460187097
village,Fierbinți,65.3,44.5075393,25.2875635,node,460185924
village,Fierbinții de Jos,37.9,44.6952337,26.3962931,node,460204641
village,Fierbinții de Sus,37.0,44.6823836,26.4009856,node,460204642
village,Filipeștii de Pădure,69.6,44.9981367,25.7431335,node,175777615
village,Filipeștii de Târg,66.0,44.978069,25.7919787,node,462606489
village,Finta Mare,47.3,44.7907986,25.793053,node,448219468
village,Finta Veche,45.8,44.7918594,25.834506,node,448219577
village,Fințești,78.9,45.0881529,26.4643468,node,447934108
village,Florești,71.0,45.0278716,25.7999131,node,116178057
village,Florica,43.0,44.4931257,26.6363478,node,344866701
village,Floroaica,86.3,44.3584853,27.1843949,node,442873728
village,Frasin Deal,76.1,44.8268412,25.3217633,node,448216144
village,Frasin Vale,75.5,44.8307058,25.335585,node,448216147
village,Frasinu,44.8,44.0277661,26.0229827,node,442896793
village,Frumoasa,86.9,43.790226,25.4703236,node,280239106
village,Frumușani,22.5,44.2976045,26.3211086,node,255516479
village,Frăsinet,91.3,45.2371267,26.2926551,node,447931004
village,Frăsinetu de Jos,58.7,44.3097108,26.8222699,node,284177844
village,Frătești,52.0,43.968677,25.9708688,node,254162383
village,Fulga de Jos,57.3,44.88152,26.4428681,node,462612563
village,Fulga de Sus,58.9,44.8965839,26.4456306,node,462612653
village,Fundata,93.2,44.5851475,27.256473,node,430704651
village,Fundeni,19.8,44.3822451,26.3435953,node,255518623
village,Fundeni - Dobroești,6.3,44.459492,26.1668051,node,2770636394
village,Furculești,98.3,43.8720151,25.142846,node,463189602
village,Furduești,85.6,44.7241126,25.1051749,node,422881054
village,Furești,96.7,44.9334712,25.1085188,node,422880625
village,Fusea,50.9,44.6541022,25.5450799,node,343353656
village,Fânari,40.4,44.7895855,26.0855597,node,178307575
village,Fântâna Doamnei,50.2,44.4261866,26.7341368,node,448351454
village,Fântânele,81.9,45.1070799,26.4997704,node,447934131
village,Făcăieni,98.0,45.3047901,25.9962988,node,462625841
village,Făcău,26.1,44.2927148,25.8326239,node,460201719
village,Făget,91.8,45.2520857,26.0657372,node,462601269
village,Făgetu,71.3,44.7506836,25.3253901,node,448212401
village,Făurei,65.0,44.2934488,26.8979351,node,448226513
village,Gagu,24.5,44.6152052,26.2626316,node,242434716
village,Gara Cilibia,99.7,45.0424606,27.0205735,node,447931670
village,Geangoești,77.3,44.894041,25.3786941,node,342300292
village,Gheaba,98.4,45.3088309,26.0064435,node,462625927
village,Gheboaia,50.2,44.8018776,25.748552,node,448219585
village,Gheboieni,88.2,44.9822234,25.3057301,node,460186028
village,Gheorghe Doja,88.0,44.6131683,27.1812434,node,280741949
village,Ghergani,38.0,44.6359734,25.7229991,node,460184818
village,Gherghița,43.5,44.7998538,26.2699197,node,462613036
village,Gherghițești,72.6,44.7889502,25.3387348,node,448216121
village,Ghermănești,29.5,44.6901445,26.1450671,node,288148936
village,Gherăseni,86.0,45.0252509,26.7915955,node,280751717
village,Ghighiu,52.4,44.8981489,26.0780956,node,462254219
village,Ghimpați,37.0,44.190315,25.7755171,node,274701648
village,Ghinești,56.2,44.7473247,25.5532846,node,460185576
village,Ghinoaica,72.7,45.0477878,26.3914229,node,462609158
village,Ghiocel,74.8,45.0981709,26.1709831,node,463178635
village,Ghioldum,48.7,44.8348481,25.8789627,node,462628351
village,Ghionea,24.7,44.4835352,25.8022333,node,460202754
village,Ghioșești,98.1,45.2425181,25.6273742,node,462258588
village,Ghirdoveni,66.4,44.9403315,25.6732727,node,448219728
village,Ghizdaru,57.8,43.9316777,25.8826987,node,442897678
village,Glavacioc,67.2,44.4675113,25.2573481,node,422881297
village,Gliganu de Jos,88.3,44.6571406,25.0362969,node,422881262
village,Gliganu de Sus,90.9,44.6582324,25.0027513,node,422881259
village,Glina,12.2,44.3862009,26.2452347,node,255526841
village,Glod,83.9,45.1405757,26.448632,node,462622184
village,Glodeanu Sărat,65.8,44.8714626,26.6505649,node,447932472
village,Glodeanu-Siliștea,71.3,44.8301921,26.8021367,node,447932546
village,Glodeni,82.9,45.0190648,25.4654456,node,264111485
village,Glodu,96.1,44.8484856,25.042255,node,422880261
village,Glogoveanu,60.4,44.4847781,25.3461167,node,460185927
village,Glâmbocata,81.4,44.7788984,25.2017313,node,422880788
village,Glâmbocata-Deal,83.2,44.7822235,25.1777587,node,422880791
village,Glâmbocel,88.1,44.8547348,25.1648774,node,422880076
village,Glâmbocelu,88.6,44.8350823,25.1415984,node,422880073
village,Goga,51.2,44.8865264,26.141449,node,463179168
village,Gogeasca,90.7,45.240595,26.1847127,node,462594138
village,Gogoșari,70.7,43.8585951,25.7060971,node,263361554
village,Goia,88.2,44.5253851,24.9998113,node,422881415
village,Goleasca,84.5,44.5698578,25.0562214,node,422881287
village,Gomoești,90.0,45.0667854,26.799742,node,447931886
village,Gorganu,96.0,44.8424122,25.0383797,node,422880257
village,Gorgota,77.0,44.9758425,25.5082507,node,448210944
village,Gorneni,24.7,44.2840817,25.8637671,node,460202567
village,Gornet,76.9,45.118148,26.0797807,node,462617537
village,Gornet-Cricov,73.0,45.0749198,26.2527724,node,462618383
village,Goruna,74.6,45.0874855,25.9351324,node,178920281
village,Gorănești,93.3,44.8551094,25.0889736,node,422879764
village,Gostilele,32.4,44.5035238,26.4963106,node,303823085
village,Gostinari,28.4,44.1866062,26.2252401,node,255494649
village,Gostinu,47.6,43.9985209,26.1190921,node,261720414
village,Gratia,52.0,44.4388716,25.4479795,node,463189633
village,Greaca,39.9,44.1093057,26.3367722,node,283700846
village,Greceanca,80.3,45.0757812,26.5486507,node,369497040
village,Greci,65.7,44.6615871,25.3412875,node,448214485
village,Grecii de Jos,33.7,44.6722756,26.3525219,node,460204643
village,Gresia,98.4,44.1712566,24.9186551,node,463190025
village,Grindași,67.3,44.7270996,26.8400845,node,460204715
village,Grindu,74.4,44.7726565,26.906245,node,280769846
village,Grozăvești,53.8,44.5688235,25.4535969,node,448216545
village,Groșani,87.9,45.0679208,26.7536719,node,447931971
village,Gruiu,34.6,44.7247657,26.2280363,node,279547922
village,Grădinari,23.0,44.3934522,25.8167533,node,255579472
village,Grădiștea,30.5,44.6620848,26.3005774,node,242434959
village,Grădișteanca,63.0,44.2028978,25.3751384,node,463189628
village,Grăjdana,96.4,45.2089871,26.6307835,node,447936952
village,Gulia,22.7,44.5469729,25.8716494,node,247747485
village,Gura Beliei,94.3,45.2109971,25.6471282,node,463181306
village,Gura Bâscei,94.6,45.2573373,26.3597307,node,414851486
village,Gura Bărbulețului,99.2,45.1145445,25.3017256,node,448215305
village,Gura Crivățului,51.0,44.8373216,25.8159328,node,462628635
village,Gura Foii,73.7,44.7545044,25.2937066,node,448212320
village,Gura Ocniței,71.3,44.9417111,25.5653931,node,448219615
village,Gura Sărății,88.2,45.1205706,26.6434468,node,447933585
village,Gura Vadului,73.6,45.0436796,26.4408079,node,369008912
village,Gura Vitioarei,80.7,45.1505788,26.0293665,node,462259771
village,Gura Vulcanei,87.9,45.0305825,25.3845456,way,74662154
village,Gura Vulcănii,87.3,45.0303962,25.3962448,node,448214921
village,Gura Șuții,60.3,44.7571048,25.4992686,node,448219649
village,Gurbănești,47.1,44.379553,26.6923027,node,448347711
village,Guruieni,69.6,44.0584549,25.3965608,node,463189715
village,Gușoiu,82.6,45.0117294,25.4572038,node,448219588
village,Gâlmeia,67.7,45.0355961,26.1004995,node,463178623
village,Gârbovi,66.1,44.7866691,26.7673709,node,280767854
village,Gârdești,79.5,44.262567,25.1293029,node,463189786
village,Gârleni,78.6,44.799692,25.2583692,node,460187105
village,Găgeni,67.0,45.0187902,25.9466805,node,178917715
village,Găiseanca,41.1,44.4644965,25.5869139,node,460201812
village,Găiseni,37.5,44.5154005,25.6459486,node,341987484
village,Gălbinași,98.1,45.0792289,26.9395161,node,447932403
village,Găleșești,95.1,44.7091011,24.9687896,node,422881332
village,Gălăteni,63.2,44.2273936,25.3588633,node,463189626
village,Gălățui,82.5,44.2627652,27.1140679,node,429636495
village,Gămănești,40.8,44.6529097,25.6971393,node,448216398
village,Găneasa,16.2,44.4918863,26.2854084,node,255534613
village,Gărăgău,75.9,44.2325411,25.1878252,node,342270796
village,Găujani,82.6,43.7391001,25.711156,node,265954533
village,Găvănel,73.2,45.0811903,25.9976029,node,462259054
village,Hagiești,29.5,44.5451584,26.4358929,node,460204652
village,Hagioaica,52.0,44.668205,25.5410312,node,448215046
village,Haleș,92.1,45.1884072,26.5614514,node,447936959
village,Hanu lui Pală,58.5,44.5493933,25.3857339,node,460186228
village,Heleșteu,43.1,44.6717928,25.6809467,node,448216430
village,Herăști,31.4,44.211743,26.3590341,node,460202520
village,Hobaia,26.2,44.3897675,25.7761335,node,460202655
village,Hodivoaia,63.3,43.901844,25.7950934,node,254162048
village,Hodărăști,39.6,44.7498581,25.892105,node,255594303
village,Homorâciu,93.9,45.2694045,26.0163364,node,462621644
village,Horia,56.9,44.5374779,26.8026894,node,460204623
village,Hotarele,35.0,44.1759333,26.3678106,node,344972936
village,Hulubești,81.9,44.8462252,25.2513697,node,448219666
village,Humele,90.0,44.5261208,24.9771414,node,422881419
village,Hârșa,68.1,45.037428,26.1605947,node,463178631
village,Hăbeni,60.8,44.8557669,25.6267459,node,448216040
village,Hăbud,41.2,44.7772187,25.9325967,node,463180429
village,Hătcărău,46.0,44.8100405,26.3224578,node,462602949
village,Ianculești,35.0,44.1391996,25.9250492,node,394774403
village,Iazu,73.3,45.0830727,26.0199283,node,155414719
village,Ibrianu,43.7,44.7743599,25.844456,node,448217094
village,Icoana,29.2,44.4922886,25.7457562,node,460202755
village,Iedera de Jos,76.2,45.02725,25.6363497,node,448214599
village,Iedera de Sus,77.9,45.0417432,25.6308373,node,448214630
village,Iepurești,25.6,44.2583272,25.8836426,node,255560993
village,Ileana,45.3,44.5100725,26.6609028,node,344865490
village,Ilfoveni,61.9,44.8281794,25.5599786,node,448222524
village,Independența,85.9,44.2775752,27.1626501,node,429636491
village,Inotești,62.8,44.9615198,26.3579848,node,462597093
village,Ion Ghica,96.2,44.531487,27.3060837,node,460204503
village,Ion Luca Caragiale,62.3,44.9091976,25.7018747,node,448219741
village,Ion Roată,60.0,44.6619044,26.7832923,node,460204644
village,Ionești,97.2,44.6122777,24.9042634,node,422880140
village,Iordăcheanu,69.7,45.0461334,26.2395873,node,462620264
village,Islaz,22.9,44.4614471,26.3869074,node,462206395
village,Istrița de Jos,78.8,45.0537173,26.5665679,node,447936629
village,Isvoarele,33.2,44.1691888,26.3139841,node,460202539
village,Ivănești,94.2,44.5343015,27.2798195,node,460204504
village,Izești,76.3,45.1126738,26.1459878,node,462590313
village,Izvoarele,87.5,43.8257537,25.3951075,node,280238144
village,Izvorani,29.7,44.6935595,26.1197252,node,278661290
village,Izvoranu,97.4,45.2333357,26.5828559,node,447936971
village,Izvoru,69.8,43.8835466,25.6639429,node,263361562
village,Izvoru Dulce,86.9,45.11153,26.6321233,node,447933604
village,Jercălăi,66.8,45.0214592,26.2249034,node,411272143
village,Jilava,10.2,44.3360906,26.0810365,node,255536827
village,Jilavele,50.4,44.7621658,26.5313139,node,369484500
village,Joița,21.1,44.4962973,25.8553472,node,246497243
village,Jugureni,59.6,44.6225268,25.4029487,node,460186293
village,Lacu Sinaia,66.0,44.9251407,26.5569117,node,447930094
village,Lacu Turcului,38.5,44.7631257,26.2178837,node,462590128
village,Lada,71.8,44.3194626,25.2121143,node,463190094
village,Lapoș,84.4,45.1519747,26.4191077,node,462622105
village,Lazuri,66.6,44.8783582,25.5494318,node,448216263
village,Lehliu,56.7,44.4753934,26.8137656,node,344865257
village,Leiculești,92.1,45.1822173,26.5812148,node,447936978
village,Leordeni,87.1,44.7918853,25.1293547,node,295840777
village,Letca Nouă,35.7,44.2353513,25.7414308,node,345586722
village,Letca Veche,41.7,44.1992764,25.6854148,node,345587013
village,Leșile,78.6,44.6293045,25.1522821,node,422881535
village,Licuriciu,80.9,44.0978336,25.1964346,node,463189468
village,Lilieci,25.7,44.5491381,26.3768685,node,143574550
village,Liliești,69.6,45.0343911,25.8928678,node,273139609
village,Limpeziș,75.3,44.9534619,26.7019679,node,280754092
village,Linia Costii,64.9,44.2779061,25.3132028,node,463190050
village,Lipan,24.8,44.3298037,26.3837523,node,2326807913
village,Lipia,34.3,44.7132691,26.2634893,node,279548593
village,Lipănescu,79.0,44.848644,26.9053219,node,447936830
village,Lipănești,69.6,45.0498605,26.0188983,node,155408616
village,Livadea,85.8,45.1882818,25.9248083,node,156758425
village,Livedea,31.2,44.587714,26.4251863,node,460204703
village,Livezile,82.5,45.014748,25.466538,node,448219600
village,Loloiasca,62.1,44.9688999,26.2921431,node,249169723
village,Lopatnița,84.9,45.1855838,26.2202082,node,463180492
village,Lucianca,32.1,44.6743699,25.8945684,node,255592657
village,Lucieni,70.2,44.8477651,25.4418641,node,448219772
village,Luciu,98.2,44.974075,27.0771448,node,369768996
village,Ludești,84.1,44.8738472,25.2445793,node,342305547
village,Ludăneasca,62.9,44.0030759,25.5801124,node,463189950
village,Luica,44.2,44.2299888,26.5854557,node,448351002
village,Lunca,72.5,44.9560095,26.6373996,node,369503935
village,Lunca Mare,90.5,45.1997966,25.7446607,node,463180501
village,Lunca Prahovei,73.8,45.0471664,25.7693293,node,462625321
village,Lungulețu,40.1,44.6052743,25.6633714,node,448220013
village,Luptători,57.8,44.303608,26.8093311,node,284176363
village,Lupăria,35.3,44.7445323,26.110842,node,278654225
village,Lupșanu,64.4,44.3873747,26.9118351,node,444683531
village,Lutu Roșu,94.3,45.2513615,25.8216026,node,462592126
village,Lăceni,72.1,44.0853256,25.3323628,node,393761449
village,Lăculețe,84.5,45.0198387,25.4342542,node,264114265
village,Lăculețe-Gară,85.5,45.0169349,25.4092041,node,448214906
village,Lăpoșel,83.4,45.1472948,26.3944181,node,462622255
village,Magula,58.0,44.9290873,26.3015012,node,463180781
village,Maia,41.8,44.7360618,26.4015197,node,460204627
village,Malamuc,44.1,44.7957925,26.306638,node,462613636
village,Malu,71.7,43.8151755,25.8186347,node,460202851
village,Malu Roșu,54.6,44.7811562,26.5793685,node,460204619
village,Malu Spart,30.8,44.4437781,25.7157429,node,344765542
village,Malu Vânăt,92.4,45.2558458,26.0222006,node,462621736
village,Malurile,85.9,45.0591538,25.477116,node,448214817
village,Manasia,55.0,44.7062777,26.6753616,node,418160508
village,Manga,96.8,45.0697477,25.2765507,node,460188576
village,Manolache,11.7,44.4046051,26.2468502,node,255527357
village,Marginea Pădurii,79.1,45.1025139,26.416749,node,462622002
village,Marița,78.2,44.1168667,25.220983,node,463189469
village,Marsilieni,79.5,44.5389512,27.0923653,node,460204471
village,Mataraua,31.6,44.5518171,26.4605883,node,448227012
village,Matița,79.7,45.1418979,26.1635763,node,463178619
village,Matraca,70.1,44.8961618,25.51034,node,277259612
village,Mavrodin,81.5,44.0364953,25.2372529,node,342261068
village,Mavrodolu,76.0,44.6917319,25.218281,node,422881056
village,Maxenu,91.4,45.0509055,26.8558164,node,409112814
village,Mehedința,74.6,45.0952303,26.1871808,node,463178646
village,Melicești,84.9,45.1618996,25.8117641,node,463180660
village,Merei,90.3,45.1291931,26.6779266,node,447933556
village,Mereni,43.0,44.6959065,25.7134014,node,448216441
village,Merenii de Jos,42.4,44.232137,25.643463,node,463189717
village,Merenii de Sus,44.2,44.2283932,25.6210303,node,463189722
village,Meri,48.2,44.835981,26.305235,node,462603100
village,Merii,65.8,44.6941447,25.3621632,node,448222123
village,Merii Petchii,38.7,44.7416772,26.3095893,node,410047796
village,Merișani,65.7,44.1166876,25.3998049,node,463189263
village,Merișoru,87.1,45.0965298,25.530043,node,460188233
village,Miculești,90.8,45.0965014,25.444042,node,304667794
village,Micșuneștii Mari,35.6,44.6909534,26.355359,node,462213870
village,Micșuneștii-Moară,35.4,44.7009505,26.3291906,node,462214025
village,Mierea,98.2,45.2180002,26.656667,node,265810735
village,Mihai Bravu,32.1,44.1399871,26.0584699,node,283701745
village,Mihai Viteazu,77.3,44.3508681,27.0692481,node,444683526
